filename,dim1,dim2,dim3
A_1239.wav,-6.206472,-9.069717,-0.58070344
A_827.wav,7.7196064,-2.3842897,-5.856031
A_1066.wav,-2.776023,-11.239857,1.2072055
A_1770.wav,0.08483635,13.347326,-0.753102
A_487.wav,1.5270251,-7.645426,0.3279431
A_1243.wav,1.6402498,-4.6168513,-4.5639577
A_298.wav,-6.334548,-9.209638,-0.60727227
A_1759.wav,-12.625365,-1.3403325,2.1674163
A_1717.wav,-14.751671,-4.97355,3.5081327
A_551.wav,-2.6916966,12.216134,4.600945
A_1745.wav,-8.908758,-5.355065,-0.3468799
A_45.wav,1.7146308,-0.90955573,-4.645577
A_589.wav,5.31306,9.14477,-1.5026853
A_794.wav,-2.2964594,6.6524534,7.823238
A_751.wav,5.1288023,10.235859,-2.3171093
A_1148.wav,-14.065248,-3.0663118,1.9607695
A_830.wav,-1.0419593,8.577003,3.3591397
A_956.wav,9.75051,2.057233,-2.3241675
A_1560.wav,10.27616,1.7603036,-1.3618219
A_1313.wav,-4.510399,12.873514,4.1521177
A_224.wav,-6.1405187,-10.343017,-0.6784903
A_579.wav,3.1990607,10.713855,2.9585464
A_985.wav,9.908465,5.298453,1.3930665
A_773.wav,-0.9971891,-6.249026,-1.7215474
A_1072.wav,0.26802173,12.423212,2.2108524
A_29.wav,-14.210054,2.7555656,0.04115987
A_1245.wav,9.557025,2.4447346,-1.3640796
A_511.wav,5.9566746,-7.9125824,-3.2323844
A_192.wav,3.1855652,-6.548913,-6.2697544
A_799.wav,6.0904555,7.7870145,-0.9789948
A_359.wav,-6.69505,-4.989081,0.39572346
A_1176.wav,-10.458634,-8.171713,2.6410987
A_920.wav,5.1097555,8.133523,1.3573495
A_1724.wav,-4.167888,-5.196655,-1.4094203
A_689.wav,6.87005,-10.898027,-4.444006
A_475.wav,0.5780431,-8.923731,-0.31087667
A_230.wav,-12.8708315,-1.0581459,1.55374
A_1616.wav,-7.9599957,-0.9407072,0.37473404
A_1633.wav,4.8281126,11.1813345,-1.3271159
A_126.wav,-8.438819,-5.8353996,1.6477976
A_23.wav,-12.34117,-0.48067147,0.9870182
A_903.wav,-0.90786064,13.531701,-2.0362983
A_644.wav,12.415775,7.7956386,-2.9054081
A_252.wav,2.7413082,13.532348,-2.88939
A_1602.wav,1.8876302,-10.963294,-3.241622
A_398.wav,-6.0488505,-11.34058,-0.07919115
A_1474.wav,2.0718653,-2.6029475,-4.0706286
A_631.wav,1.3224082,-4.591778,-6.067392
A_642.wav,3.7909968,13.412058,-2.9511068
A_1253.wav,5.4119,8.013693,0.6814358
A_1110.wav,1.7042195,-7.3914113,-0.5302982
A_115.wav,2.220069,-11.202901,-2.1973827
A_1456.wav,2.743543,10.18317,-1.382867
A_886.wav,2.8134022,5.7668304,3.0124295
A_274.wav,-5.617556,-1.5929722,0.111073375
A_1523.wav,5.741315,9.062888,-1.3023719
A_485.wav,9.719329,9.913412,-0.082825474
A_789.wav,0.7230458,9.719445,-0.33431032
A_301.wav,12.9780035,0.43342507,-2.8165321
A_774.wav,5.1819277,-6.987461,-6.282424
A_1002.wav,-4.385174,9.069698,7.428978
A_326.wav,0.7601402,-6.334156,-2.3206344
A_1528.wav,-10.115512,-4.242082,3.6219375
A_1205.wav,1.906682,13.414439,-3.5007713
A_414.wav,2.3263514,-1.9758414,-6.1982465
A_480.wav,3.7268212,-3.6699793,-5.1198025
A_1101.wav,-16.151392,-5.7143025,3.2951202
A_1564.wav,12.757581,4.154072,-1.4722931
A_1718.wav,-16.194859,0.036160816,1.6360487
A_645.wav,1.4984151,6.8255033,2.9002905
A_1657.wav,-5.605207,11.91508,5.4296913
A_391.wav,-11.199113,-3.6259468,2.0244837
A_123.wav,-5.074784,-9.057804,4.191423
A_554.wav,12.242505,5.095115,-2.8506372
A_573.wav,13.667616,0.56748575,-3.020078
A_73.wav,-10.37942,0.42571035,1.497324
A_1393.wav,12.035158,7.1938195,-2.4063866
A_726.wav,7.6940217,-8.2816515,-5.33093
A_1359.wav,-1.4451675,10.536312,6.08703
A_1536.wav,-8.617364,-2.386696,3.6017964
A_710.wav,8.297298,4.592846,-2.8856387
A_1115.wav,-16.057962,-4.025209,3.085447
A_67.wav,-1.321614,-4.42823,0.24320842
A_785.wav,-1.9051917,14.328551,-0.04046102
A_1284.wav,9.662334,10.262774,-2.3922095
A_1251.wav,-5.387752,-6.8061438,0.10982693
A_80.wav,-6.264227,-2.8030815,0.09918136
A_836.wav,2.7944202,-14.011897,-2.3247874
A_629.wav,10.839437,5.4916525,-3.5312886
A_793.wav,-4.0901856,11.622558,5.2975326
A_1357.wav,1.5886807,12.602935,1.8399528
A_946.wav,12.957349,-3.683299,-5.3156776
A_1294.wav,10.850715,-4.1822176,-4.569181
A_1690.wav,-4.983653,-3.07941,2.0601904
A_550.wav,5.186522,13.527209,-1.7091789
A_1276.wav,-7.7728105,-2.5156374,1.8432347
A_1216.wav,12.902997,5.033401,-2.0730178
A_1154.wav,-11.39046,-9.641682,2.3080254
A_815.wav,1.442732,10.849901,-0.8115154
A_841.wav,6.2137427,10.755708,-2.5000434
A_1756.wav,-7.135571,-7.324391,1.7572049
A_1114.wav,-16.180641,-5.2241187,3.3224945
A_283.wav,-6.478585,-12.419216,1.0235348
A_1704.wav,-2.1316922,-3.9830184,-1.0260845
A_1166.wav,-10.96588,-7.562523,1.3232185
A_1010.wav,-9.7269,-9.934013,3.6492841
A_714.wav,5.8491116,-10.90434,-4.7038364
A_1279.wav,1.4542534,13.833852,-2.5291734
A_1593.wav,-3.54239,8.619407,8.28293
A_663.wav,5.2480307,-7.723479,-3.3268018
A_494.wav,6.31437,-2.45889,-6.291853
A_108.wav,-11.942543,-2.795237,1.3888296
A_1551.wav,-2.6397028,5.9821677,8.624742
A_342.wav,-15.324293,-4.2257576,2.652099
A_1000.wav,3.84213,10.270559,2.6345348
A_1579.wav,-7.0404625,10.515829,7.0841613
A_438.wav,5.3520465,9.200201,-1.4588224
A_1476.wav,-6.2513094,-6.2144833,2.3472707
A_82.wav,-3.0580447,-6.7688456,2.5589511
A_1041.wav,1.5079794,8.579402,-1.6616918
A_90.wav,0.6440991,-10.5229435,-3.1899848
A_519.wav,-4.91083,6.126425,9.717579
A_406.wav,-12.636728,-0.18032686,2.0130498
A_650.wav,-4.17115,12.006144,4.229492
A_586.wav,7.286696,-11.047027,-4.4315248
A_548.wav,-4.852284,5.986635,9.726473
A_1358.wav,6.1457705,0.5669772,-5.1824365
A_37.wav,-11.7557745,2.5451875,-0.28357726
A_353.wav,-11.006211,-2.9610388,1.3455536
A_683.wav,0.017304324,12.079055,2.3788848
A_1515.wav,-4.3652983,-3.3779292,-0.7013616
A_1048.wav,11.024553,-1.5742711,-2.9968507
A_1058.wav,-4.7846613,12.023511,4.9326625
A_804.wav,3.9892254,-8.274863,-4.380123
A_1250.wav,-6.396863,6.8833437,9.398309
A_1562.wav,-0.8381279,5.6778455,8.844537
A_758.wav,1.4708443,-12.741717,-0.9750862
A_95.wav,1.9322138,-1.1092235,-4.684152
A_532.wav,-1.5645328,12.254784,5.064625
A_1472.wav,4.6111817,-6.734899,-6.3263264
A_1230.wav,9.84628,4.349418,-0.7889931
A_1285.wav,12.775517,-1.7542567,-3.5217214
A_270.wav,-1.10883,-12.812509,0.30387458
A_1590.wav,2.5831826,6.227108,2.4559562
A_677.wav,10.558819,5.878049,-3.7046962
A_88.wav,13.391496,-0.25749263,-1.9452333
A_217.wav,1.9725556,-13.662205,-2.1251285
A_1174.wav,-16.254328,0.13295063,1.5952213
A_1355.wav,-4.2252197,8.504963,8.719989
A_390.wav,-6.618397,-7.2037845,-0.9750313
A_741.wav,8.651371,-1.7469398,-5.6512914
A_543.wav,-1.7754731,14.572834,1.4779482
A_1172.wav,-4.3674374,-3.1754358,-0.052088004
A_941.wav,12.259238,3.1612537,-3.0643785
A_2.wav,-3.3685997,-8.296032,2.3672345
A_1053.wav,-1.47554,13.667131,-0.49163532
A_1003.wav,0.35681796,12.473569,2.3550766
A_809.wav,2.8272243,10.695738,2.118135
A_1686.wav,11.515767,0.0948926,-2.512631
A_619.wav,7.0086665,-2.633514,-6.163462
A_500.wav,3.9472535,13.339381,-2.5728905
A_1117.wav,-15.928053,-4.313396,3.0334659
A_104.wav,10.873575,-4.1845083,-4.598689
A_1325.wav,10.221871,3.8501115,0.63849586
A_1283.wav,4.43212,-7.0948715,-3.9521728
A_693.wav,-3.259221,-7.191253,-2.4734423
A_436.wav,5.4375873,-3.2502177,-6.4819136
A_1750.wav,-6.957296,-12.037861,1.550786
A_518.wav,-4.2115555,13.618714,2.928155
A_1083.wav,-0.97577107,8.668743,5.4926224
A_439.wav,-1.4306716,-11.727566,1.5006579
A_567.wav,-12.549279,-4.3917027,3.4474025
A_1716.wav,-8.261593,-9.763169,0.32527828
A_465.wav,4.4230146,-11.959346,-3.536237
A_1001.wav,1.5773519,7.175231,4.2108893
A_1226.wav,-0.18604587,12.827147,-2.500785
A_105.wav,1.2655383,-10.7048435,-4.3751817
A_373.wav,-2.846589,-5.974537,-0.21795039
A_1748.wav,9.70259,4.3340325,-0.93772954
A_1256.wav,6.0191493,10.429073,-3.0167727
A_1231.wav,8.866414,10.362747,-3.4565864
A_1388.wav,9.149624,10.190791,-1.1515617
A_1198.wav,7.2209644,-3.130763,-6.432391
A_1341.wav,-4.603462,-11.143157,-0.8590694
A_1307.wav,-4.8034515,13.650873,2.802737
A_1463.wav,-4.434474,-9.255989,3.4545658
A_709.wav,5.9122133,9.029072,-3.2109623
A_1765.wav,2.4017367,-7.3197365,-2.592576
A_695.wav,2.29971,-9.434064,-0.21737383
A_1315.wav,-4.3550396,10.283149,6.728622
A_1479.wav,-11.141967,-2.695869,2.7516165
A_158.wav,4.031361,-12.035829,-3.4481728
A_116.wav,6.2702603,-7.080709,-7.1644893
A_546.wav,-2.9717822,13.667105,1.9774123
A_1149.wav,-15.658684,-5.232136,3.0394905
A_454.wav,-2.7282476,-3.1928859,-0.70926696
A_327.wav,5.677875,-11.763052,-5.0425825
A_818.wav,0.4973971,12.068933,4.445917
A_1274.wav,-2.0583508,11.97471,4.379925
A_1203.wav,1.3100255,13.643135,-1.8568393
A_592.wav,-2.2634764,6.1676493,8.378647
A_1461.wav,-13.019579,-3.9844506,0.94308794
A_913.wav,4.8801007,5.3865385,1.4696988
A_660.wav,10.382177,-0.65310574,-4.2356443
A_60.wav,-11.123903,1.5309242,0.3091637
A_188.wav,8.007862,4.3571243,-0.9200179
A_942.wav,12.81578,-1.3729155,-3.8272486
A_456.wav,-5.7492323,-13.744374,2.2131548
A_1126.wav,-8.094919,-10.268159,2.315938
A_1576.wav,0.6282499,13.935492,-2.9294522
A_1165.wav,-8.234385,-5.9975266,0.08698618
A_638.wav,3.2618377,8.221368,-0.3600342
A_1016.wav,13.369467,-1.9527991,-4.4520836
A_1731.wav,-9.975077,-4.9491844,-0.25778785
A_587.wav,8.955575,9.241831,-3.8892758
A_1376.wav,9.201997,8.403634,-0.9741821
A_1464.wav,-12.852153,-0.38757125,1.4448304
A_1434.wav,-1.4053879,9.780718,5.9436197
A_725.wav,13.786237,-0.122717686,-3.4793615
A_1334.wav,4.69389,-4.6837573,-6.8775287
A_1349.wav,-0.8008361,13.408385,3.562391
A_929.wav,0.2852849,12.023493,-3.167112
A_309.wav,11.789592,-0.9933341,-2.3366783
A_1758.wav,-9.550068,-2.0396895,0.9109352
A_399.wav,-8.026576,-10.245061,2.3176143
A_1204.wav,14.22587,-1.04425,-3.9110956
A_109.wav,-6.738017,-7.561679,2.4476385
A_1599.wav,-2.554872,-10.8621,1.7538621
A_1060.wav,-6.48613,9.913191,7.528874
A_796.wav,-4.5986686,7.1100235,7.4689903
A_1673.wav,-9.376602,-0.9534964,1.2907453
A_47.wav,-8.626516,1.5144687,-0.68319005
A_995.wav,10.301169,3.8850868,0.06078238
A_999.wav,-2.1202407,9.197561,5.1421113
A_738.wav,5.929947,-11.3031845,-4.2234416
A_1663.wav,-5.4550576,9.555285,7.2582607
A_1375.wav,8.403878,9.45054,-4.075909
A_1129.wav,-10.328262,-5.6742373,0.7131585
A_1588.wav,4.2654314,8.7150545,-1.7263943
A_595.wav,8.111934,9.184509,-4.025447
A_1692.wav,5.2027273,8.246732,1.3187256
A_1519.wav,6.101849,7.619215,-0.63542515
A_1391.wav,-4.731524,-8.376375,-0.3417104
A_562.wav,0.49683967,10.552866,-0.24259003
A_633.wav,-2.0951576,13.196993,-1.3770549
A_1184.wav,0.8835633,10.792792,-1.240168
A_831.wav,10.082138,-0.438698,-3.488478
A_1681.wav,8.593224,-0.9748053,-3.7315226
A_86.wav,3.2046711,-7.350982,-5.432335
A_1592.wav,-3.5272398,5.11812,10.219127
A_1597.wav,0.9857152,-0.990419,-3.9373295
A_1320.wav,-5.1592836,8.27176,8.450317
A_1511.wav,6.2875824,8.376788,2.213987
A_318.wav,-4.958242,-2.8185549,-0.9729831
A_959.wav,-10.735248,-6.1489887,-0.44034904
A_198.wav,-6.8226705,-8.296668,2.3083975
A_514.wav,-5.0382147,-3.071476,2.300013
A_1004.wav,2.2627866,9.487356,1.7970314
A_1222.wav,7.33359,-6.436008,-6.1696477
A_1270.wav,2.3848364,-13.929533,-2.1913178
A_1070.wav,10.920725,4.626544,-0.4835092
A_885.wav,1.8103418,6.652272,2.3153334
A_1155.wav,-12.871499,-8.237383,3.2555525
A_264.wav,1.8180536,-9.809456,-2.4955113
A_900.wav,9.9601965,5.9945,-3.4792788
A_1585.wav,4.1427264,12.292746,-1.3801608
A_350.wav,1.3230376,-2.131179,-2.7349162
A_243.wav,-6.925207,-6.825004,3.841739
A_1309.wav,-1.8676715,14.491367,0.050760753
A_497.wav,-12.381413,-4.3289266,3.2595012
A_984.wav,3.8316462,-6.1185217,-5.987389
A_117.wav,-0.67205274,-5.734081,-0.17926085
A_843.wav,-0.38235348,13.652195,-1.2760432
A_1237.wav,-6.7161303,-9.269118,-1.3156804
A_161.wav,-3.2146828,-11.532663,2.5054307
A_963.wav,5.201211,-12.027107,-4.089253
A_204.wav,0.91953176,-7.6506486,-2.1284957
A_1118.wav,-13.620412,-3.234691,2.26602
A_56.wav,-10.625027,0.7962283,0.3495912
A_618.wav,1.820719,-13.243809,0.15494382
A_528.wav,0.30933276,13.192326,-0.24322022
A_612.wav,4.961206,-3.2186418,-6.385803
A_366.wav,-7.209297,-10.586807,-0.0063742395
A_983.wav,-0.40059593,11.979584,0.9546535
A_470.wav,-4.113784,-8.932242,-1.4837042
A_235.wav,7.39359,-7.7801948,-4.7396746
A_347.wav,2.2839437,-2.557498,-3.765661
A_887.wav,-1.0210109,7.943655,4.168744
A_1689.wav,-13.903304,-5.088283,3.5662715
A_828.wav,14.164939,-0.38837954,-3.4540734
A_712.wav,5.2956324,-10.827015,-4.620129
A_1761.wav,-2.1749692,-7.922963,-0.19184078
A_569.wav,-1.2177594,4.9054637,8.840745
A_1421.wav,5.1315084,13.410827,-1.7391632
A_387.wav,8.431746,3.7994707,-2.3578026
A_626.wav,12.343881,7.9878464,-2.6515946
A_369.wav,-10.51116,-5.7966566,-0.1435387
A_1706.wav,-8.150814,-10.071707,0.21545391
A_75.wav,6.750147,-3.8029315,-7.0681596
A_1040.wav,-4.657179,-9.404702,-0.59772676
A_759.wav,5.0012116,9.080778,-1.5905037
A_1354.wav,-6.06232,10.164771,8.370477
A_1431.wav,-3.4824994,5.816808,9.587564
A_1051.wav,9.988098,3.0325887,-0.23243487
A_469.wav,1.3511189,-8.773975,-2.2537582
A_4.wav,9.3603525,-0.18565494,-3.2714107
A_559.wav,4.32263,10.714622,3.0213819
A_541.wav,7.860333,8.76917,-3.4695175
A_1027.wav,1.2084962,11.58493,3.0659752
A_1308.wav,-0.6074653,6.3541255,7.633375
A_692.wav,6.0291195,-7.804558,-3.4403098
A_282.wav,-10.371927,-2.9694564,2.862116
A_521.wav,1.8238127,7.5329213,2.7882724
A_1722.wav,-3.9077687,-6.9135222,-2.2911406
A_1742.wav,-6.145445,-8.521639,-1.6734058
A_1565.wav,-3.5110416,8.813212,8.232606
A_593.wav,4.908155,11.224364,-1.8062915
A_802.wav,12.208802,-1.1035146,-3.5639431
A_40.wav,-14.455412,1.9222157,0.56313986
A_1661.wav,2.774678,10.138712,-1.2483647
A_1102.wav,-15.27138,-5.234094,2.9118114
A_655.wav,-2.0253448,11.427021,3.227186
A_1450.wav,8.882996,9.903324,-0.84435445
A_182.wav,-5.104029,12.491362,4.3218
A_951.wav,13.096369,-3.1286905,-5.236628
A_1286.wav,7.5092106,-7.8671527,-4.825992
A_1485.wav,9.1175585,-0.7130652,-3.6101835
A_1483.wav,3.8916779,-6.6221247,-5.8874803
A_11.wav,4.894326,-0.090687945,-6.322827
A_1733.wav,2.9033265,-3.7583885,-2.5912542
A_795.wav,-3.803313,5.0126767,10.372634
A_1416.wav,5.9894867,-3.8434193,-6.986806
A_1351.wav,6.3745294,-1.6963692,-6.305779
A_376.wav,2.4295743,-6.13791,-0.8199414
A_1306.wav,-2.1968405,13.524544,3.5129037
A_1119.wav,-7.015496,-10.997408,0.11415648
A_1398.wav,0.42365846,13.746687,-0.45816064
A_1422.wav,0.62786704,-4.4206724,-4.251692
A_1369.wav,2.3682134,-2.277751,-6.103616
A_221.wav,-13.859217,2.3682404,0.08774547
A_1340.wav,-3.880379,-3.2683895,0.18430272
A_482.wav,-2.82721,-3.7830374,1.0618252
A_1206.wav,9.281688,2.6491568,-2.3986883
A_49.wav,-10.80309,2.2097256,-0.1928746
A_772.wav,9.178753,8.112544,-3.7033682
A_1624.wav,9.813373,9.772677,-0.2300587
A_281.wav,-10.550206,-5.2447886,0.3531487
A_1043.wav,10.498203,4.4927907,-2.370677
A_1191.wav,-10.250721,-2.7790194,1.170936
A_38.wav,-10.918987,2.8529015,-0.7291081
A_346.wav,-9.28614,-8.318576,1.1990987
A_89.wav,5.609242,-10.558203,-6.068267
A_127.wav,-12.860277,-3.9848788,1.0072006
A_715.wav,-1.9835869,11.831076,4.308136
A_647.wav,-7.020884,10.1127,7.425197
A_916.wav,12.848847,-2.8992083,-5.300067
A_1489.wav,4.718853,-6.370622,-6.754949
A_1598.wav,-1.3871853,7.7451105,8.044269
A_777.wav,5.208989,10.299607,-3.459104
A_906.wav,-3.8622391,10.370631,5.250936
A_1542.wav,9.450021,4.445198,-1.9478111
A_1559.wav,3.9528136,5.585049,3.095433
A_1703.wav,-7.8404026,-8.955662,1.5350196
A_721.wav,1.1864753,10.93623,1.6148436
A_351.wav,-9.498629,-4.837551,3.044617
A_572.wav,-1.350352,8.326785,7.736853
A_1764.wav,-4.579298,-10.000047,3.1398818
A_1049.wav,-7.2299876,10.207703,7.3252697
A_839.wav,5.7100573,10.630407,-2.8320754
A_1296.wav,-2.9025102,10.679468,6.303814
A_424.wav,-6.0970416,-8.984336,1.5633637
A_971.wav,10.916606,2.1071002,-0.53644747
A_1614.wav,-3.8012822,13.580707,2.6807368
A_408.wav,-14.244074,-2.959511,2.7251444
A_1302.wav,-3.0328047,7.8911877,7.6933193
A_1636.wav,-2.5406313,8.930915,7.697588
A_1225.wav,-0.8024519,12.015541,4.5747337
A_1481.wav,-3.999378,13.815532,1.2633398
A_729.wav,-9.323497,-3.280465,3.269116
A_410.wav,4.681626,-3.465742,-6.53683
A_1432.wav,5.6446133,0.46517763,-5.045134
A_208.wav,-2.058749,-8.38421,0.57447475
A_171.wav,-9.653281,-3.9957407,3.527589
A_1106.wav,-12.188936,-4.4660845,4.342414
A_879.wav,3.3509657,10.466534,0.21903588
A_786.wav,-4.180216,7.3512206,6.6087084
A_1594.wav,1.5696452,-1.5121219,-4.4038005
A_1079.wav,-6.741116,-7.57474,3.4458313
A_1451.wav,-8.859628,-1.4521468,1.3293427
A_170.wav,3.8253558,-6.1489687,-5.9142447
A_474.wav,-0.7107113,-11.405266,0.21743484
A_112.wav,3.9959197,-7.057824,-6.6718717
A_1709.wav,-13.3454485,-2.5311623,1.8220384
A_1428.wav,-2.034467,5.3755784,9.059791
A_510.wav,0.5201765,-2.6354468,-2.2167943
A_1036.wav,-4.7831707,5.2519016,10.430275
A_491.wav,-12.538257,-9.270135,3.380569
A_110.wav,-1.95669,-12.107814,1.9371302
A_905.wav,0.509655,-1.5971993,-2.685718
A_713.wav,5.8161426,10.838492,-3.8935401
A_358.wav,-14.434733,-4.94124,3.656079
A_671.wav,-3.2501512,13.48691,1.5697467
A_1303.wav,9.479944,8.865061,-0.592554
A_1617.wav,-8.250897,-5.7152863,1.4805691
A_1362.wav,1.821404,9.309903,4.266187
A_332.wav,-1.0981803,13.076133,-1.6644067
A_722.wav,-0.87258786,12.723624,-1.6997762
A_1714.wav,-9.557774,-6.194064,-0.24686557
A_1218.wav,10.925182,4.4223704,-0.47356617
A_848.wav,9.658915,4.9589987,1.2556034
A_1382.wav,-7.598462,-1.4609393,0.18205544
A_279.wav,-14.864785,-4.7892413,2.7048492
A_1553.wav,1.7572265,8.444941,2.1572526
A_851.wav,10.353325,9.178266,-1.8475883
A_1214.wav,-8.250279,-2.7508712,2.638167
A_776.wav,-10.466772,-2.7115052,2.8209784
A_1122.wav,-11.520101,-7.4293113,2.1576517
A_1192.wav,-12.608001,-9.2139015,2.8976707
A_731.wav,1.13277,10.597027,-2.5289001
A_388.wav,1.145452,-8.659454,-1.0338358
A_583.wav,-5.845031,-13.728508,2.2530336
A_1092.wav,-1.7718614,14.156623,-0.39270228
A_69.wav,-2.025672,-10.407315,2.2230816
A_978.wav,-0.05046988,10.73788,2.5498712
A_1090.wav,8.9633875,-0.83835554,-3.6198235
A_173.wav,-11.368523,-4.7022014,4.482996
A_1622.wav,2.9371133,-9.982927,-5.060703
A_602.wav,12.670728,-2.2825463,-2.967138
A_1096.wav,-1.6373377,8.658784,5.2059865
A_1145.wav,-9.784459,-6.5559344,2.6608958
A_128.wav,-12.962126,-5.916217,3.1224465
A_998.wav,10.70062,9.00712,-2.9917703
A_1532.wav,2.6734676,-0.5802548,-5.9447503
A_1680.wav,-2.0987787,-3.4919076,-0.28885195
A_756.wav,1.6931258,13.430768,-3.2483377
A_934.wav,4.2454643,-0.4799816,-6.260122
A_1134.wav,-12.94068,-8.612571,3.5139751
A_1160.wav,-7.6086264,-7.721826,1.7441657
A_524.wav,2.2624333,-10.540416,0.30139732
A_1444.wav,7.145535,6.005463,0.45517746
A_837.wav,9.412436,-2.5983982,-5.455663
A_784.wav,11.773689,5.245814,-2.942266
A_1677.wav,2.6930873,-1.0504276,-4.774909
A_419.wav,1.9021102,-3.313566,-4.988735
A_1760.wav,-6.5759726,-11.428662,0.7234783
A_566.wav,13.025275,5.4756837,-2.051652
A_18.wav,-14.449975,2.7335267,0.10086373
A_1475.wav,-5.095823,-12.193326,1.5404701
A_83.wav,-2.031179,-5.0144567,0.25390702
A_505.wav,-6.416272,-8.339347,-0.44029146
A_176.wav,6.8106594,6.6711807,0.3971638
A_213.wav,-8.832749,-3.312861,1.7298601
A_1530.wav,9.899103,5.350418,1.2430732
A_608.wav,-1.0731463,13.720502,-2.0319219
A_775.wav,8.775785,6.9157205,0.5976317
A_1130.wav,10.245444,9.338782,-1.6532737
A_1645.wav,-0.21139568,-9.927993,-0.47558007
A_372.wav,-10.313385,-5.341843,0.3709055
A_1462.wav,-2.0131218,-8.611484,1.3834616
A_383.wav,13.344748,-0.2197112,-2.3910787
A_805.wav,10.6122875,5.2903647,-0.8517827
A_197.wav,-6.8373103,-12.808248,2.1157873
A_488.wav,-12.487923,-1.4118621,1.1279279
A_1533.wav,-2.4017649,-4.2018285,-0.93020314
A_435.wav,2.8451953,9.57387,-1.7697397
A_1668.wav,7.8298345,4.925153,-0.7996449
A_290.wav,-12.036863,-7.312534,1.268435
A_111.wav,3.9305434,-3.1733177,-7.112648
A_718.wav,4.999446,-10.38995,-4.7694244
A_461.wav,0.9219199,-5.6874943,-2.1576145
A_507.wav,1.5840969,-12.358714,0.6772738
A_1384.wav,3.0734444,-10.719312,-3.0734932
A_682.wav,7.2098355,-12.058272,-4.4412475
A_1005.wav,1.723246,8.369945,-1.3459219
A_1513.wav,-0.14477582,11.826319,1.4620252
A_561.wav,-5.3361964,7.101703,9.179629
A_1261.wav,-11.072419,-8.754041,0.94479513
A_177.wav,6.6596417,8.10219,2.32977
A_1650.wav,10.140081,5.8410907,-0.93799794
A_181.wav,-6.395175,-4.182173,2.6318865
A_614.wav,1.623352,-10.530654,-0.7358429
A_1404.wav,3.1590314,10.332513,-0.8152893
A_168.wav,1.8939538,-10.74308,-2.3690557
A_1675.wav,4.5438786,-3.488516,-6.4916086
A_993.wav,11.662981,5.345793,-0.84512204
A_1737.wav,-6.5825644,-8.2672205,1.7445818
A_568.wav,5.247174,-6.7160425,-7.9609566
A_1658.wav,5.814092,8.583682,2.200955
A_1426.wav,-3.1820297,-3.052111,0.9556554
A_917.wav,-3.6495507,13.475043,1.7024018
A_1491.wav,12.851526,-1.796194,-2.3567636
A_1501.wav,-4.014886,6.6252227,9.399119
A_1407.wav,8.304865,-0.47043028,-3.7774415
A_107.wav,-11.830349,-2.7719069,4.336824
A_1766.wav,-7.703496,-4.9692764,0.28268766
A_705.wav,13.471402,-2.2295227,-4.86359
A_1323.wav,-5.1999974,6.15903,10.198777
A_53.wav,-13.041217,1.6323446,0.4905718
A_855.wav,5.8150406,-12.523148,-4.162779
A_1050.wav,-5.450947,8.996665,7.8751903
A_1405.wav,10.224974,-3.75768,-5.3317785
A_133.wav,-2.0236902,-4.055747,0.94865364
A_875.wav,2.5342262,6.12909,2.538905
A_1611.wav,9.1717,9.028377,-0.76265
A_1109.wav,4.2863407,-7.1764793,-3.8590848
A_1188.wav,7.7875075,-5.65634,-6.4663644
A_1301.wav,-6.2153883,10.226522,8.050163
A_26.wav,-15.1475725,0.98151094,1.0443592
A_1417.wav,8.851924,8.961347,-4.0191708
A_14.wav,-8.358557,2.025923,-1.0634711
A_803.wav,5.5412917,8.140992,0.5706048
A_317.wav,5.022342,-7.6996546,-2.5358539
A_1.wav,-8.135287,-5.9890623,2.6150131
A_992.wav,2.9851568,11.180535,2.9970143
A_1009.wav,10.777573,2.681837,-0.23882943
A_1352.wav,-10.4185705,0.63267195,1.7507454
A_381.wav,-10.870286,-8.564404,2.4803224
A_1567.wav,9.605443,-0.27972147,-2.9443462
A_849.wav,5.9883885,-12.291198,-4.2066426
A_1194.wav,-2.4105322,-8.376425,-2.8284373
A_814.wav,2.2775917,6.0681305,3.7295575
A_1153.wav,-3.6249735,-10.000608,1.2295892
A_345.wav,3.0070791,-6.182944,-1.1913464
A_991.wav,-1.9155595,13.886128,2.5116377
A_690.wav,12.664207,6.9288945,-2.4517784
A_1073.wav,11.439576,4.8196716,-2.5422876
A_1224.wav,-2.0484972,-7.1781,0.700483
A_533.wav,0.5500326,-6.4734488,-2.0534961
A_1175.wav,-8.886918,-8.960934,1.9904276
A_31.wav,-8.520944,1.8037382,-0.8827143
A_427.wav,-6.7027555,-7.9331927,2.9433262
A_199.wav,-8.5188875,-7.433325,2.103437
A_164.wav,3.4611163,-12.010112,-3.2849739
A_1364.wav,0.4391414,10.415527,2.5089042
A_13.wav,-14.740751,1.8497692,0.5407038
A_597.wav,5.677254,9.925654,-1.894299
A_27.wav,-10.992981,2.2772598,-0.20617336
A_790.wav,1.3172771,12.0522175,2.289191
A_138.wav,-12.723024,-3.9605455,0.89897764
A_1316.wav,-6.4476943,8.703263,8.866596
A_1578.wav,-2.658593,-6.656164,1.4378419
A_1186.wav,-1.9969453,-7.7618337,-2.6589305
A_1447.wav,4.0616446,-2.2777321,-6.291788
A_973.wav,0.77996033,13.392357,-1.0697153
A_1409.wav,5.4812717,-0.69915736,-5.8578315
A_409.wav,-7.7627993,-10.102253,1.3542504
